customer_id,customer_name,gender,past_3_years_bike_related_purchases,dob,age,age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,customer_title,state
2168,Yoko,Male,83,27349,45.94106371,50,VP Accounting,Financial Services,Mass Customer,N,Yes,17,Recent Customer,QLD
2169,Rhonda,Male,80,28914,41.65339248,50,Senior Financial Analyst,Financial Services,Mass Customer,N,No,18,Almost Lost Customer,NSW
2170,Deadra,Male,27,23128,57.50544727,60,Geological Engineer,Manufacturing,Affluent Customer,N,No,6,Potential Customer,NSW
2171,Samella,Female,21,25609,50.708187,60,Pharmacist,Health,High Net Worth,N,No,10,Potential Customer,NSW
2172,Lonna,Male,6,28860,41.80133768,50,Information Systems Manager,Health,Affluent Customer,N,Yes,13,Potential Customer,NSW
2173,Tawanna,Female,27,28024,44.09174864,50,Help Desk Technician,IT,Mass Customer,N,Yes,22,Evasive Customer,NSW
2174,Rosamaria,Male,32,22910,58.10270755,60,Account Executive,Argiculture,High Net Worth,N,No,11,Losing Customer,VIC
2175,Ninfa,Male,23,31352,34.97394042,40,Web Developer III,Health,Mass Customer,N,No,13,High Risk Customer,VIC
2176,Toby,Female,79,22959,57.96846097,60,Accountant II,Property,High Net Worth,N,Yes,12,Late Bloomer,NSW
2177,Cassy,Male,35,28406,43.0451733,50,Social Worker,Health,Mass Customer,N,No,9,Evasive Customer,NSW
2178,Elijah,Female,20,19801,66.62051577,70,Mechanical Systems Engineer,Retail,Mass Customer,N,No,12,High Risk Customer,QLD
2179,Odis,Male,15,22148,60.19037878,70,Desktop Support Technician,Manufacturing,Mass Customer,N,No,17,Potential Customer,VIC
2181,Isabell,Male,99,27227,46.27531029,50,Account Executive,IT,Mass Customer,N,Yes,8,Losing Customer,NSW
2182,Isis,Male,47,24585,53.51366645,60,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16,Recent Customer,QLD
2183,Viola,Female,61,26336,48.71640618,50,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7,Platinum Customer,QLD
2184,Felica,Male,49,26272,48.89174864,50,Statistician III,Health,Mass Customer,N,No,11,Recent Customer,NSW
2185,Meagan,Female,40,23299,57.03695412,60,Human Resources Assistant II,Property,Mass Customer,N,No,19,Almost Lost Customer,NSW
2186,Mirtha,Female,61,23088,57.61503632,60,Clinical Specialist,Health,High Net Worth,N,No,5,Lost Customer,NSW
2187,Angelia,Female,52,35791,22.81229659,30,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2,Losing Customer,NSW
2189,Era,Male,43,35851,22.64791303,30,Safety Technician II,Financial Services,High Net Worth,N,No,4,Recent Customer,QLD
2194,Leeann,Female,79,21438,62.13558426,70,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11,Recent Customer,QLD
2195,Suzann,Female,94,31899,33.47531029,40,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,13,Very Loyal,QLD
2196,Imelda,Male,66,27919,44.37941988,50,Media Manager I,Retail,High Net Worth,N,Yes,7,High Risk Customer,NSW
2197,Matthew,Male,32,34228,27.09448837,30,Programmer Analyst I,Financial Services,Mass Customer,N,No,7,Lost Customer,VIC
2198,Leida,Male,1,35805,22.77394042,30,Editor,Property,Affluent Customer,N,Yes,1,Late Bloomer,NSW
2199,Kip,Female,89,30356,37.70270755,40,Account Coordinator,Property,High Net Worth,N,Yes,13,Late Bloomer,NSW
2201,Fermina,Female,56,36141,21.85339248,30,Design Engineer,Financial Services,Affluent Customer,N,Yes,1,Recent Customer,QLD
2202,Tory,Female,46,28356,43.1821596,50,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8,Late Bloomer,NSW
2203,Theodore,Male,13,36152,21.82325549,30,Sales Associate,Health,High Net Worth,N,Yes,2,High Risk Customer,NSW
2204,Debera,Female,16,24722,53.13832399,60,Librarian,Entertainment,High Net Worth,N,No,7,Recent Customer,NSW
2206,Pearlene,Male,60,20965,63.43147467,70,Structural Engineer,Financial Services,Affluent Customer,N,No,14,High Risk Customer,NSW
2207,Ashlee,Female,93,28881,41.74380344,50,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16,Losing Customer,QLD
2209,Donny,Male,4,34185,27.21229659,30,Registered Nurse,Health,Affluent Customer,N,Yes,3,Lost Customer,NSW
2210,Jama,Male,16,31375,34.91092673,40,Registered Nurse,Health,High Net Worth,N,No,5,Recent Customer,VIC
2212,Neil,Female,22,27162,46.45339248,50,Technical Writer,Manufacturing,Affluent Customer,N,Yes,20,Potential Customer,QLD
2215,Brandee,Female,50,25984,49.68078974,50,Structural Engineer,Financial Services,Mass Customer,N,Yes,18,Late Bloomer,VIC
2216,Cassey,Female,29,22648,58.82051577,60,Systems Administrator II,Property,High Net Worth,N,Yes,10,Almost Lost Customer,NSW
2217,Mariel,Male,98,29876,39.01777604,40,Paralegal,Financial Services,Mass Customer,N,No,16,Recent Customer,QLD
2218,Kristan,Female,94,33751,28.40133768,30,Senior Sales Associate,Health,Affluent Customer,N,No,4,Late Bloomer,VIC
2220,Tu,Male,35,21683,61.46435138,70,Legal Assistant,Financial Services,Mass Customer,N,Yes,13,High Risk Customer,NSW
2221,Shavonne,Male,80,35010,24.95202262,30,General Manager,Argiculture,Affluent Customer,N,No,7,Almost Lost Customer,QLD
2222,Marline,Female,20,27267,46.16572125,50,Professor,Financial Services,Mass Customer,N,No,14,Losing Customer,NSW
2223,Etha,Female,38,29615,39.73284453,40,Professor,Health,Mass Customer,N,No,12,Losing Customer,VIC
2224,Vincenza,Female,3,36025,22.1712007,30,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4,Lost Customer,NSW
2225,Macie,Female,45,32235,32.55476234,40,Occupational Therapist,Health,Affluent Customer,N,No,19,Lost Customer,QLD
2226,Doug,Female,10,20292,65.27531029,70,Biostatistician II,Entertainment,Mass Customer,N,No,11,Losing Customer,QLD
2227,Emelda,Male,45,27957,44.27531029,50,Systems Administrator I,Property,Affluent Customer,N,Yes,9,Late Bloomer,VIC
2228,Ada,Female,12,20523,64.64243358,70,Geological Engineer,Manufacturing,High Net Worth,N,No,9,Evasive Customer,VIC
2229,Brooks,Female,76,21650,61.55476234,70,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7,Late Bloomer,NSW
2234,Lizeth,Male,48,31664,34.1191459,40,Electrical Engineer,Manufacturing,Mass Customer,N,No,18,High Risk Customer,NSW
2235,Tonia,Female,75,29130,41.06161166,50,Social Worker,Health,Affluent Customer,N,No,16,Losing Customer,QLD
2236,Dreama,Male,0,24944,52.53010481,60,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13,Recent Customer,NSW
2238,Denny,Female,96,28747,42.11092673,50,Director of Sales,Retail,Mass Customer,N,Yes,14,Lost Customer,VIC
2239,Louann,Female,0,21926,60.79859796,70,Associate Professor,Property,High Net Worth,N,Yes,8,Late Bloomer,NSW
2240,Adele,Male,4,25409,51.25613221,60,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16,Recent Customer,VIC
2241,Ashanti,Male,45,27448,45.66983084,50,Paralegal,Financial Services,High Net Worth,N,No,10,Late Bloomer,VIC
2244,Waylon,Male,97,26429,48.46161166,50,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5,High Risk Customer,NSW
2245,Kaitlyn,Female,11,29332,40.508187,50,Marketing Manager,Argiculture,Mass Customer,N,No,3,Losing Customer,QLD
2247,Loria,Female,17,34719,25.74928289,30,Teacher,Retail,High Net Worth,N,Yes,1,Potential Customer,NSW
2248,Amal,Female,33,35208,24.40955686,30,Software Engineer I,Manufacturing,Mass Customer,N,No,1,Losing Customer,VIC
2253,Suzette,Female,28,21589,61.72188563,70,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13,High Risk Customer,NSW
2254,Sharan,Female,36,20383,65.02599522,70,Programmer Analyst II,Health,Affluent Customer,N,No,18,Becoming Loyal,NSW
2255,Troy,Male,92,33796,28.27805001,30,Dental Hygienist,Health,Affluent Customer,N,Yes,5,Lost Customer,NSW
2256,Dana,Female,28,28547,42.65887193,50,Marketing Manager,Retail,Mass Customer,N,No,15,Lost Customer,NSW
2257,Weston,Male,27,28411,43.03147467,50,Librarian,Entertainment,Mass Customer,N,No,15,High Risk Customer,NSW
2258,Rocio,Female,63,27109,46.59859796,50,Account Executive,Retail,High Net Worth,N,No,7,Losing Customer,NSW
2260,Lakeisha,Male,38,24512,53.71366645,60,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11,Potential Customer,NSW
2261,Arnoldo,Male,81,29485,40.08900892,50,Account Representative II,Health,Mass Customer,N,Yes,13,Late Bloomer,VIC
2262,Gaston,Female,90,30793,36.50544727,40,Pharmacist,Health,Mass Customer,N,Yes,2,High Risk Customer,QLD
2263,Andrew,Female,79,31814,33.708187,40,Professor,Argiculture,Mass Customer,N,Yes,21,Potential Customer,VIC
2264,Leighann,Female,18,26497,48.27531029,50,Occupational Therapist,Health,Affluent Customer,N,No,9,Almost Lost Customer,VIC
2268,Janae,Female,66,24022,55.05613221,60,Pharmacist,Health,Mass Customer,N,No,19,Recent Customer,VIC
2270,Isa,Male,50,24378,54.08078974,60,Information Systems Manager,Retail,Affluent Customer,N,No,9,Evasive Customer,VIC
2272,Mariela,Female,82,34689,25.83147467,30,Internal Auditor,Manufacturing,Mass Customer,N,No,1,Almost Lost Customer,QLD
2274,Brent,Female,15,29185,40.91092673,50,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13,Almost Lost Customer,NSW
2275,Candra,Female,77,33804,28.25613221,30,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8,Almost Lost Customer,VIC
2277,Yon,Female,44,23245,57.18489933,60,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,Late Bloomer,VIC
2278,Elias,Male,11,28393,43.08078974,50,Product Engineer,Health,Affluent Customer,N,Yes,8,Late Bloomer,NSW
2279,Dione,Male,42,28933,41.60133768,50,Human Resources Assistant II,Health,Mass Customer,N,No,3,Recent Customer,NSW
2282,Tiffany,Male,81,20876,63.67531029,70,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7,Very Loyal,VIC
2284,Mitzi,Female,83,27076,46.68900892,50,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14,Potential Customer,VIC
2285,Jesus,Female,71,26964,46.99585823,50,Quality Control Specialist,Health,High Net Worth,N,No,5,Potential Customer,VIC
2286,Yuki,Female,20,34852,25.38489933,30,Staff Scientist,Manufacturing,High Net Worth,N,No,5,High Risk Customer,VIC
2287,Venessa,Female,53,27141,46.51092673,50,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20,Lost Customer,VIC
2288,Laurine,Male,63,23501,56.48352947,60,Staff Scientist,Manufacturing,High Net Worth,N,No,8,Potential Customer,VIC
2289,Aiko,Female,97,29489,40.07805001,50,Research Nurse,Health,Affluent Customer,N,Yes,13,High Risk Customer,VIC
2290,Patrica,Male,18,29655,39.62325549,40,Account Executive,Manufacturing,Mass Customer,N,Yes,5,Losing Customer,VIC
2291,Glory,Male,67,26036,49.53832399,50,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4,Lost Customer,VIC
2292,Stoneman,Female,17,35948,22.3821596,30,Research Nurse,Health,Mass Customer,N,Yes,2,Losing Customer,NSW
2293,Freitag,Female,70,21251,62.64791303,70,Financial Advisor,Financial Services,Affluent Customer,N,No,16,High Risk Customer,NSW
2294,Stoecker,Male,25,31944,33.35202262,40,Associate Professor,Manufacturing,Mass Customer,N,No,21,Losing Customer,QLD
2296,Pickney,Female,16,37257,18.79585823,20,Geologist IV,Retail,Affluent Customer,N,No,1,Potential Customer,QLD
2297,Tacy,Female,16,26264,48.91366645,50,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19,Potential Customer,QLD
2298,Placencia,Male,64,35731,22.97668015,30,Environmental Tech,Property,Mass Customer,N,Yes,5,Losing Customer,VIC
2299,Cieslak,Male,11,31706,34.00407741,40,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7,Losing Customer,VIC
2301,Isenberg,Male,66,24410,53.99311851,60,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19,Very Loyal,QLD
2302,Racicot,Female,43,36169,21.77668015,30,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4,Almost Lost Customer,VIC
2303,Delaune,Male,22,34072,27.52188563,30,Database Administrator IV,Retail,Mass Customer,N,Yes,4,Lost Customer,NSW
2305,Client,Female,91,30872,36.28900892,40,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13,High Risk Customer,VIC
2306,Coffield,Female,98,22025,60.52736508,70,Paralegal,Financial Services,High Net Worth,N,Yes,9,Becoming Loyal,VIC
2307,Machin,Female,57,28669,42.32462536,50,Desktop Support Technician,Retail,High Net Worth,N,Yes,13,Losing Customer,QLD
2308,Osier,Female,52,23089,57.61229659,60,Paralegal,Financial Services,Mass Customer,N,Yes,17,Platinum Customer,VIC
2309,Malchow,Male,40,31060,35.77394042,40,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14,Late Bloomer,QLD
2311,Bodiford,Female,49,32554,31.68078974,40,Design Engineer,Health,Mass Customer,N,No,16,High Risk Customer,NSW
2312,Cun,Female,72,29077,41.20681714,50,Assistant Manager,Manufacturing,Mass Customer,N,No,18,Potential Customer,QLD
2313,Hanshaw,Female,54,24298,54.29996782,60,Chemical Engineer,Manufacturing,Mass Customer,N,No,12,Losing Customer,QLD
2314,Loggins,Male,59,34325,26.82873495,30,Registered Nurse,Health,High Net Worth,N,Yes,7,Almost Lost Customer,QLD
2315,Dennie,Male,25,34394,26.63969385,30,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8,Evasive Customer,NSW
2316,Markley,Male,79,28570,42.59585823,50,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11,High Risk Customer,VIC
2317,Spahn,Male,97,28101,43.88078974,50,Tax Accountant,Health,Mass Customer,N,Yes,16,High Risk Customer,VIC
2318,Jaworski,Female,30,32203,32.64243358,40,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6,Very Loyal,VIC
2319,Mahler,Male,63,31170,35.47257056,40,Librarian,Entertainment,High Net Worth,N,No,18,Becoming Loyal,NSW
2320,Bransford,Female,14,24097,54.85065275,60,Senior Developer,Manufacturing,Affluent Customer,N,No,16,Late Bloomer,NSW
2321,Bonney,Female,27,29305,40.5821596,50,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20,Lost Customer,QLD
2322,Fierros,Male,72,33748,28.40955686,30,Biostatistician III,Health,Mass Customer,N,Yes,2,High Risk Customer,NSW
2323,Elder,Male,2,32263,32.47805001,40,Desktop Support Technician,Property,High Net Worth,N,No,13,Lost Customer,QLD
2324,Volz,Male,44,24324,54.22873495,60,Sales Associate,Manufacturing,Mass Customer,N,Yes,16,High Risk Customer,QLD
2325,Mccardell,Male,50,23382,56.80955686,60,Database Administrator IV,Retail,High Net Worth,N,Yes,12,Almost Lost Customer,VIC
2326,Coria,Male,64,24280,54.34928289,60,Programmer Analyst I,Retail,High Net Worth,N,No,14,Lost Customer,VIC
2328,Taing,Male,63,31566,34.38763905,40,Dental Hygienist,Health,Mass Customer,N,Yes,8,Lost Customer,QLD
2329,Buchholtz,Female,7,21173,62.86161166,70,Computer Systems Analyst II,IT,Affluent Customer,N,No,20,Becoming Loyal,NSW
2330,Renken,Female,5,32890,30.76024179,40,Account Coordinator,Property,Mass Customer,N,No,9,Recent Customer,NSW
2331,Gillispie,Female,48,23112,57.54928289,60,Database Administrator III,Financial Services,Mass Customer,N,Yes,10,Potential Customer,NSW
2332,Lavoie,Male,99,28235,43.51366645,50,Developer III,Property,High Net Worth,N,Yes,10,Late Bloomer,NSW
2333,Jenney,Male,82,24216,54.52462536,60,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10,Evasive Customer,VIC
2334,Schooley,Male,30,35140,24.59585823,30,Food Chemist,Health,Affluent Customer,N,No,5,Almost Lost Customer,VIC
2336,Campana,Male,59,28509,42.76298152,50,Dental Hygienist,Health,Affluent Customer,N,No,17,Late Bloomer,NSW
2337,Luby,Female,47,36536,20.7712007,30,Programmer Analyst II,Health,Mass Customer,N,No,1,Lost Customer,NSW
2338,Finneran,Female,13,31744,33.89996782,40,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5,Potential Customer,NSW
2339,Herrod,Male,3,21547,61.83695412,70,Web Designer II,Property,Affluent Customer,N,Yes,16,Very Loyal,NSW
2340,Toon,Male,33,28578,42.57394042,50,Research Assistant IV,Health,Mass Customer,N,Yes,16,Platinum Customer,QLD
2343,Mangrum,Male,6,21633,61.60133768,70,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5,Almost Lost Customer,QLD
2344,Salaam,Male,93,34032,27.63147467,30,Nurse,Financial Services,Mass Customer,N,Yes,7,High Risk Customer,NSW
2345,Fonte,Female,50,31608,34.27257056,40,Systems Administrator I,Retail,Affluent Customer,N,Yes,3,Becoming Loyal,QLD
2348,Cage,Female,2,21131,62.97668015,70,Web Designer IV,Manufacturing,Mass Customer,N,No,16,High Risk Customer,NSW
2349,Greaves,Female,23,28919,41.63969385,50,Executive Secretary,Telecommunications,High Net Worth,N,No,3,High Risk Customer,NSW
2351,Rippe,Female,35,33678,28.60133768,30,Assistant Professor,Retail,Affluent Customer,N,Yes,10,Losing Customer,VIC
2353,Warr,Male,93,28851,41.82599522,50,Health Coach IV,Health,Affluent Customer,N,Yes,12,Late Bloomer,NSW
2354,Stolte,Female,99,21538,61.86161166,70,Product Engineer,Retail,Mass Customer,N,No,17,Potential Customer,VIC
2355,Whistler,Male,87,34322,26.83695412,30,Operator,Manufacturing,Mass Customer,N,Yes,4,High Risk Customer,NSW
2356,Holliman,Female,58,34685,25.84243358,30,Geological Engineer,Manufacturing,Affluent Customer,N,No,3,Evasive Customer,QLD
2357,Muse,Female,39,22934,58.03695412,60,Civil Engineer,Manufacturing,Mass Customer,N,No,6,Late Bloomer,NSW
2358,Boden,Male,26,21671,61.4972281,70,Senior Sales Associate,Retail,High Net Worth,N,Yes,15,Very Loyal,QLD
2359,Watchman,Female,80,31496,34.57941988,40,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7,Losing Customer,QLD
2360,Dearborn,Female,0,27336,45.97668015,50,VP Accounting,Financial Services,High Net Worth,N,Yes,5,Potential Customer,NSW
2362,Ketcham,Male,49,26455,48.39037878,50,Developer II,Financial Services,Affluent Customer,N,Yes,19,Almost Lost Customer,NSW
2363,Buggs,Male,92,30680,36.81503632,40,Nurse,Entertainment,Mass Customer,N,Yes,16,Losing Customer,QLD
2365,Ciesla,Female,2,36086,22.00407741,30,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3,Becoming Loyal,QLD
2366,Wichman,Female,51,27560,45.36298152,50,Web Designer I,Health,Mass Customer,N,Yes,15,Late Bloomer,NSW
2367,Phinney,Male,40,20962,63.43969385,70,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16,Potential Customer,VIC
2368,Fleig,Female,98,33991,27.74380344,30,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,Losing Customer,NSW
2369,Emigh,Female,80,35366,23.97668015,30,Financial Analyst,Financial Services,Mass Customer,N,Yes,1,Platinum Customer,VIC
2370,Master,Female,35,35143,24.58763905,30,Analyst Programmer,Property,High Net Worth,N,No,7,Late Bloomer,NSW
2371,Hinojos,Female,22,24429,53.94106371,60,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8,Evasive Customer,NSW
2372,Celestin,Male,14,28378,43.12188563,50,Clinical Specialist,Health,Affluent Customer,N,No,10,Very Loyal,VIC
2373,Bouley,Female,51,30093,38.42325549,40,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16,High Risk Customer,VIC
2374,Klenke,Male,6,34135,27.34928289,30,Design Engineer,Financial Services,Mass Customer,N,No,9,Very Loyal,VIC
2375,Chamberlain,Female,21,31853,33.60133768,40,Sales Representative,Retail,Affluent Customer,N,No,8,Potential Customer,VIC
2377,Farabaugh,Female,29,36070,22.04791303,30,Analog Circuit Design manager,IT,High Net Worth,N,No,2,Becoming Loyal,VIC
2378,Vanatta,Female,41,34449,26.48900892,30,Research Assistant II,Manufacturing,Affluent Customer,N,No,1,Becoming Loyal,NSW
2379,Bumbrey,Female,85,29711,39.46983084,40,Occupational Therapist,Health,Affluent Customer,N,Yes,15,Platinum Customer,NSW
2380,Townson,Female,44,20554,64.55750207,70,Technical Writer,Retail,Mass Customer,N,Yes,15,Potential Customer,NSW
2381,Laliberte,Female,91,26707,47.69996782,50,Programmer I,Argiculture,Affluent Customer,N,Yes,5,Potential Customer,NSW
2382,Chason,Male,79,26119,49.31092673,50,Accounting Assistant III,Retail,Mass Customer,N,Yes,4,Potential Customer,QLD
